Time,A_Feed_S1,D_Feed_S2,E_Feed_S3,Total_Feed_S4,Recycle_Flow_S8,Reactor_Feed_Rate_S6,Reactor_Pressure,Reactor_Level,Reactor_Temperature,Purge_Rate_S9,Product_Sep_Temp,Product_Sep_Level,Prod_Sep_Pressure,Prod_Sep_Underflow_S10,Stripper_Level,Stripper_Pressure,Stripper_Underflow_S11,Stripper_Temp,Stripper_Steam_Flow,Compressor_Work,Reactor_Cooling_Water_Outlet_Temp,Separator_Cooling_Water_Outlet_Temp,Composition_A_S6,Composition_B_S6,Composition_C_S6,Composition_D_S6,Composition_E_S6,Composition_F_S6,Composition_A_S9,Composition_B_S9,Composition_C_S9,Composition_D_S9,Composition_E_S9,Composition_F_S9,Composition_G_S9,Composition_H_S9,Composition_D_S11,Composition_E_S11,Composition_F_S11,Composition_G_S11,Composition_H_S11,D_Feed_Flow_Stream_2,E_Feed_Flow_Stream_3,A_Feed_Flow_Stream_1,Total_Feed_Flow_Stream_4,Compressor_Recycle_Valve,Purge_Valve_Stream_9,Separator_Pot_Liquid_Flow_Stream_10,Stripper_Liquid_Product_Flow_Stream_11,Stripper_Steam_Valve,Reactor_Cooling_Water_Flow,Condensor_Cooling_Water_Flow
611,0.2517,3639.1,4483.7,9.4575,26.948,42.188,2706.2,74.467,120.38,0.34858,80.188,51.097,2635.3,24.898,49.013,3102.5,23.284,66.373,246.21,341.87,94.575,77.328,31.831,8.7578,26.058,6.8298,19.155,1.6459,33.039,13.747,23.871,1.2081,18.325,2.2743,4.8688,2.2677,0.0094506,0.81501,0.10019,53.211,44.424,62.464,53.481,24.572,60.888,22.372,41.816,41.327,44.249,51.421,40.383,17.276
612,0.24914,3626.2,4462.9,9.4273,26.849,42.498,2705.9,74.868,120.43,0.35394,80.064,51.392,2634.5,25.693,49.963,3101.4,22.966,66.331,245.21,342.07,94.708,77.411,31.831,8.7578,26.058,6.8298,19.155,1.6459,33.039,13.747,23.871,1.2081,18.325,2.2743,4.8688,2.2677,0.0094506,0.81501,0.10019,53.211,44.424,62.687,53.73,24.824,60.755,22.307,41.162,42.195,46.448,51.482,41.416,18.033
613,0.27798,3667.6,4458.7,9.4026,26.988,42.259,2708.5,74.153,120.38,0.33544,80.129,49.558,2637,25.44,50.194,3105.3,22.55,66.319,246.24,342.13,94.637,77.295,32.211,8.831,26.48,6.8157,18.705,1.6438,33.494,13.799,23.985,1.1807,18.927,2.2263,4.9189,2.2415,0.0094506,0.81501,0.10019,53.211,44.424,63.387,53.402,27.322,60.747,22.518,39.38,36.798,46.982,51.363,40.589,19.022
614,0.2772,3640.8,4426.4,9.3097,27.035,42.587,2709.8,74.792,120.42,0.33628,80.086,49.02,2638.5,24.82,48.809,3106.3,23.256,66.289,245.31,342.33,94.473,77.538,32.211,8.831,26.48,6.8157,18.705,1.6438,33.494,13.799,23.985,1.1807,18.927,2.2263,4.9189,2.2415,0.0094506,0.81501,0.10019,53.211,44.424,63.849,53.788,27.399,62.48,22.771,39.276,35.217,43.779,51.42,42.212,17.336
615,0.24386,3681.9,4556.8,9.2555,26.92,42.529,2710.7,75.154,120.38,0.3389,80.185,49.774,2639.9,26.42,50.476,3107.9,24.491,66.303,244.49,342.53,94.517,77.229,32.54,8.9947,26.307,6.7395,18.475,1.6568,33.473,13.808,23.441,1.2773,18.742,2.2889,4.7516,2.3396,0.0094506,0.81501,0.10019,53.211,44.424,63.321,53.306,23.793,63.566,22.687,40.27,37.436,47.635,51.466,41.084,14.411
616,0.24192,3655,4469.1,9.3485,26.598,42.279,2709.2,74.272,120.41,0.33654,79.928,50.537,2639.1,22.168,51.013,3105.1,24.234,66.282,246.58,342.99,94.453,76.974,32.54,8.9947,26.307,6.7395,18.475,1.6568,33.473,13.808,23.441,1.2773,18.742,2.2889,4.7516,2.3396,0.0029861,0.81105,0.093245,54,44.763,63.784,54.356,23.984,63.455,22.396,40.557,39.681,48.879,50.813,41.657,15.05
617,0.21104,3695.3,4550.2,9.3344,26.469,42.222,2708.4,75.167,120.4,0.34053,79.973,51.5,2638.1,25.397,52.52,3104.4,22.615,66.247,244.75,342.77,94.529,77.172,32.199,8.8561,26.406,6.8796,19.003,1.6582,33.058,13.92,24.587,1.2458,18.804,2.2487,4.8239,2.3538,0.0029861,0.81105,0.093245,54,44.763,63.857,53.98,20.374,61.866,22.492,40.307,42.515,52.365,50.76,40.899,18.881
618,0.21017,3704.7,4511.7,9.3864,27.097,42.658,2708.6,75.195,120.4,0.34378,80.034,49.304,2637.6,26.34,50.559,3103.6,23.013,66.221,244.16,342.68,94.349,77.121,32.199,8.8561,26.406,6.8796,19.003,1.6582,33.058,13.92,24.587,1.2458,18.804,2.2487,4.8239,2.3538,0.0029861,0.81105,0.093245,54,44.763,63.694,54.441,20.46,58.6,22.762,39.911,36.052,47.828,50.599,41.906,17.936
619,0.24505,3685.5,4475.4,9.3665,26.715,42.264,2705.3,74.716,120.39,0.35466,79.882,48.312,2634.1,25.636,51.501,3101,23.472,66.206,243.67,342.21,94.66,77.175,32.205,8.8199,26.302,6.8516,18.75,1.6261,32.963,13.587,23.949,1.0508,18.252,2.2634,4.7906,2.3503,0.0029861,0.81105,0.093245,54,44.763,62.864,53.585,23.154,62.295,22.289,41.644,33.134,50.008,50.429,40.37,16.86
620,0.24178,3650.2,4456.6,9.2119,26.742,42.54,2706.6,76.181,120.39,0.35394,80.017,50.282,2635.3,25.06,50.26,3101.5,22.579,66.152,240.93,342.62,94.435,77.286,32.205,8.8199,26.302,6.8516,18.75,1.6261,32.963,13.587,23.949,1.0508,18.252,2.2634,4.7906,2.3503,0.0029861,0.81105,0.093245,54,44.763,63.472,53.811,23.476,63.773,22.555,41.732,38.931,47.136,50.462,41.456,18.968
621,0.23738,3688.4,4494.3,9.3471,27.152,42.003,2707.3,75.134,120.38,0.31476,80.03,51.14,2635.8,23.007,49.71,3104.2,22.846,66.121,242.7,341.87,94.642,77.159,32.573,9.0172,26.259,6.8729,18.544,1.6357,33.262,13.789,23.599,1.2737,18.973,2.3057,4.9244,2.2313,0.017355,0.82428,0.089562,53.913,43.981,63.076,53.965,23.771,60.398,22.441,37.48,41.455,45.862,49.95,40.838,18.348
622,0.2377,3672.8,4494.8,9.3833,27.096,42.289,2706.9,75.241,120.4,0.31498,79.991,49.554,2635.9,25.226,50.732,3105.1,22.981,66.105,238.85,342.36,94.423,77.455,32.573,9.0172,26.259,6.8729,18.544,1.6357,33.262,13.789,23.599,1.2737,18.973,2.3057,4.9244,2.2313,0.017355,0.82428,0.089562,53.913,43.981,63.344,53.958,23.74,62.543,22.225,37.452,36.787,48.228,50.022,41.482,18.008
623,0.20134,3697.6,4510.3,9.3298,27.004,41.885,2709.4,75.489,120.4,0.34141,80.186,51.023,2638.3,24.165,49.653,3106.1,23,66.09,238.75,342.62,94.585,77.528,32.208,8.9192,26.521,6.9157,18.759,1.6544,33.098,13.816,23.851,1.4177,18.279,2.2533,4.9102,2.2881,0.017355,0.82428,0.089562,53.913,43.981,62.75,54.3,19.89,62.995,22.289,39.441,41.11,45.731,49.759,41.555,17.947
624,0.20156,3664,4571.1,9.3243,27.02,42.558,2710,75.856,120.43,0.33369,80.276,50.129,2638.8,24.057,50.482,3105.9,23.091,66.128,238.39,342.64,94.539,77.556,32.208,8.9192,26.521,6.9157,18.759,1.6544,33.098,13.816,23.851,1.4177,18.279,2.2533,4.9102,2.2881,0.017355,0.82428,0.089562,53.913,43.981,63.327,53.573,19.869,62.042,22.546,40.383,38.48,47.65,49.516,41.521,17.712
625,0.23299,3674.8,4504.6,9.3614,26.563,42.364,2709.1,74.5,120.41,0.33941,80.226,49.483,2638.1,24.248,48.588,3106.3,24.082,66.143,237.34,341.93,94.569,77.364,31.669,8.7683,26.331,6.8119,18.668,1.6393,32.865,13.682,24.092,1.3366,18.131,2.2193,4.8914,2.2862,0.017355,0.82428,0.089562,53.913,43.981,62.754,53.86,23.304,60.703,22.16,40.379,36.579,43.266,49.337,41.472,15.367
626,0.23357,3651.3,4494.5,9.2961,26.908,42.248,2708,74.712,120.39,0.34049,80.041,51.506,2637.4,23.394,50.406,3104,22.287,66.105,238.05,341.98,94.541,76.98,31.669,8.7683,26.331,6.8119,18.668,1.6393,32.865,13.682,24.092,1.3366,18.131,2.2193,4.8914,2.2862,0.018395,0.81024,0.089315,54.55,44.243,63.159,53.981,23.248,62.334,22.503,40.247,42.532,47.474,49.306,40.48,19.663
627,0.28849,3691.1,4525.3,9.398,26.676,42.259,2709.1,74.694,120.41,0.32612,79.946,51.297,2637.9,25.286,50.592,3105.6,23.169,66.047,236.02,342.36,94.563,77.191,31.811,8.8466,26.285,6.997,18.722,1.6287,32.966,13.768,24.179,1.359,18.999,2.2507,4.8198,2.2615,0.018395,0.81024,0.089315,54.55,44.243,63.403,53.847,28.612,60.678,22.43,38.289,41.916,47.904,49.353,41.007,17.565
628,0.28918,3678.1,4543,9.4008,26.894,42.826,2709.7,74.343,120.38,0.32705,79.96,50.44,2638.9,24.15,50.779,3107.5,22.423,65.964,237.88,342.39,94.461,77.438,31.811,8.8466,26.285,6.997,18.722,1.6287,32.966,13.768,24.179,1.359,18.999,2.2507,4.8198,2.2615,0.018395,0.81024,0.089315,54.55,44.243,63.626,53.635,28.544,61.949,22.436,38.175,39.396,48.338,49.055,41.682,19.324
629,0.28065,3656.3,4504.2,9.1687,27.005,42.556,2711,74.85,120.39,0.33299,79.924,49.486,2639.9,24.787,49.671,3106.2,23.521,65.926,235.84,342.73,94.549,77.297,31.947,8.6457,26.765,6.8989,18.196,1.6543,32.966,13.913,24.161,1.3188,17.954,2.2404,4.8116,2.2939,0.018395,0.81024,0.089315,54.55,44.243,62.355,53.981,27.6,61.119,22.782,39.609,36.586,45.773,49.106,41.159,16.736
630,0.28144,3623.4,4465.2,9.3854,26.789,42.142,2712.8,74.846,120.38,0.3346,80.066,48.233,2641.8,24.729,48.668,3107.7,22.795,65.947,236.85,343.04,94.708,77.35,31.947,8.6457,26.765,6.8989,18.196,1.6543,32.966,13.913,24.161,1.3188,17.954,2.2404,4.8116,2.2939,0.018395,0.81024,0.089315,54.55,44.243,62.922,54.447,27.522,61.961,22.802,39.412,32.9,43.451,48.884,40.909,18.449
631,0.26986,3655,4549.7,9.1759,26.722,42.508,2711.9,74.925,120.4,0.34965,80.01,51.282,2641.4,25.681,49.652,3109,22.5,65.923,235.39,342.71,94.461,77.331,32.128,8.877,26.313,6.7288,18.357,1.6478,33.134,13.776,24.28,1.3819,18.404,2.2504,4.8263,2.2621,-0.0058643,0.80773,0.10123,54,43.227,63.177,54.78,26.71,62.745,22.621,41.486,41.871,45.73,48.491,41.224,19.151
632,0.26947,3666.5,4593.6,9.4304,27.12,42.543,2712.5,74.98,120.4,0.3528,79.87,50.039,2640.8,26.365,48.658,3107.7,23.057,65.862,233.77,342.55,94.733,77.119,32.128,8.877,26.313,6.7288,18.357,1.6478,33.134,13.776,24.28,1.3819,18.404,2.2504,4.8263,2.2621,-0.0058643,0.80773,0.10123,54,43.227,62.978,54.255,26.748,61.113,22.605,41.101,38.215,43.429,48.334,41.352,17.851
633,0.25536,3681.1,4550.2,9.3435,26.938,42.123,2712,75.023,120.39,0.33514,79.924,51.494,2640.7,24.418,49.874,3107.8,23.399,65.835,233.45,342.55,94.432,77.321,32.401,8.7227,26.509,6.8821,18.549,1.6445,33.02,13.744,24.377,1.2428,18.424,2.2703,4.8195,2.2949,-0.0058643,0.80773,0.10123,54,43.227,64.284,54.462,25.01,60.854,22.464,39.618,42.496,46.242,48.065,41.217,17.027
634,0.25632,3719.3,4593.4,9.3982,27.301,42.107,2712.5,74.866,120.41,0.33425,80.104,48.68,2641.9,25.367,49.348,3108.5,22.76,65.836,232.97,342.42,94.482,77.482,32.401,8.7227,26.509,6.8821,18.549,1.6445,33.02,13.744,24.377,1.2428,18.424,2.2703,4.8195,2.2949,-0.0058643,0.80773,0.10123,54,43.227,63.626,53.944,24.915,60.913,22.921,39.727,34.216,45.024,47.81,41.691,18.52
635,0.22784,3651,4514,9.3348,26.897,42.211,2710,75.302,120.41,0.33325,80.186,50.756,2640,25.389,49.785,3107.8,23.004,65.872,231.21,342.03,94.328,77.385,32.034,8.785,26.935,6.9834,18.771,1.648,32.85,13.746,24.13,1.1909,18.306,2.2537,4.8776,2.3249,-0.0058643,0.80773,0.10123,54,43.227,63.53,54.48,22.361,61.88,22.635,38.901,40.325,46.037,47.665,41.146,17.933
636,0.22858,3655.5,4508.3,9.3173,26.822,42.518,2707.1,75.217,120.38,0.32977,79.978,51.212,2635.9,25.961,50.142,3104.3,22.557,65.84,230.13,341.96,94.603,76.875,32.034,8.785,26.935,6.9834,18.771,1.648,32.85,13.746,24.13,1.1909,18.306,2.2537,4.8776,2.3249,0.025179,0.82078,0.10483,54.151,43.103,63.452,54.549,22.289,59.982,22.062,39.326,41.667,46.863,47.35,41.02,19.04
637,0.26418,3622.8,4504.4,9.2915,26.927,42.226,2704.6,75.936,120.41,0.32916,79.773,50.113,2633.5,26.244,49.903,3100.4,22.041,65.736,230.68,342.23,94.613,76.871,32.469,8.8839,26.524,6.8127,19.072,1.6594,33.193,13.799,23.485,1.442,18.721,2.2427,4.8293,2.2796,0.025179,0.82078,0.10483,54.151,43.103,63.077,54.069,25.71,61.701,22.424,39.339,38.433,46.31,46.961,40.665,20.294
638,0.26381,3642.2,4534.2,9.3337,26.741,42.342,2704.8,74.78,120.37,0.32921,79.727,50.085,2633.6,24.856,48.911,3100.5,22.981,65.615,228.67,342.04,94.744,77.19,32.469,8.8839,26.524,6.8127,19.072,1.6594,33.193,13.799,23.485,1.442,18.721,2.2427,4.8293,2.2796,0.025179,0.82078,0.10483,54.151,43.103,62.745,53.712,25.747,62.379,22.517,39.333,38.351,44.013,46.804,40.789,18.065
639,0.22008,3671.9,4484.3,9.1927,26.993,42.117,2706.2,74.549,120.38,0.33572,79.917,50.396,2635.1,24.245,50.032,3100.9,23.647,65.556,227.73,342.12,94.666,77.424,31.835,8.9419,26.759,6.7841,18.923,1.6565,33.389,13.932,24.462,1.3911,18.474,2.2789,4.8179,2.2867,0.025179,0.82078,0.10483,54.151,43.103,63.716,53.547,21.635,60.344,22.661,39.896,39.266,46.609,46.553,40.989,16.463
640,0.22055,3710.2,4455.9,9.3851,27.3,42.648,2705.1,74.723,120.42,0.33662,80.097,50.097,2634.8,25.896,49.65,3101.2,22.98,65.582,228.21,341.78,94.577,77.431,31.835,8.9419,26.759,6.7841,18.923,1.6565,33.389,13.932,24.462,1.3911,18.474,2.2789,4.8179,2.2867,0.025179,0.82078,0.10483,54.151,43.103,63.056,53.887,21.588,61.591,22.641,39.786,38.385,45.724,46.171,41.733,18.036
641,0.28206,3684.3,4480.7,9.2236,27.23,42.117,2706,76.059,120.39,0.35227,80.21,49.582,2634.9,24.641,50.717,3102.8,22.271,65.601,224.98,341.53,94.489,77.191,32.158,8.9399,26.274,6.8523,19.185,1.6375,32.756,13.742,23.817,1.3628,18.751,2.2627,4.8057,2.246,0.015278,0.83918,0.080728,53.726,43.564,63.831,53.918,27.685,61.782,22.43,41.498,36.871,48.194,46.415,40.461,19.727
642,0.28201,3703.4,4493.3,9.3581,26.929,42.174,2704.7,74.73,120.42,0.34673,80.187,52.145,2634.1,24.178,52.067,3101.9,23.278,65.616,225.67,341.37,94.511,77.434,32.158,8.9399,26.274,6.8523,19.185,1.6375,32.756,13.742,23.817,1.3628,18.751,2.2627,4.8057,2.246,0.015278,0.83918,0.080728,53.726,43.564,63.502,53.767,27.69,62.857,22.256,42.174,44.414,51.318,46.143,41.914,17.317
643,0.25166,3658.7,4459.3,9.2419,26.78,42.19,2701.8,74.865,120.38,0.33172,80.074,49.595,2630.8,25.562,49.121,3099.5,23.48,65.625,225.06,341.47,94.562,77.024,31.971,8.7655,26.723,7.0046,18.837,1.6724,33.416,13.689,24.223,1.1721,18.592,2.284,4.8732,2.2606,0.015278,0.83918,0.080728,53.726,43.564,63.734,53.485,24.907,58.678,22.093,38.932,36.907,44.5,45.985,40.234,16.867
644,0.25009,3690.7,4469.1,9.2288,26.577,42.374,2701.2,75.54,120.41,0.32964,80.019,49.651,2630.3,24.835,48.673,3096.8,24.034,65.57,225.63,341.45,94.584,77.295,31.971,8.7655,26.723,7.0046,18.837,1.6724,33.416,13.689,24.223,1.1721,18.592,2.284,4.8732,2.2606,0.015278,0.83918,0.080728,53.726,43.564,63.182,53.368,25.061,63.11,22.316,39.186,37.074,43.463,45.728,41.609,15.549
645,0.27229,3648.8,4490.5,9.3116,27.256,42.483,2700.9,74.88,120.37,0.32714,80.015,50.14,2628.7,24.255,50.977,3097.9,21.673,65.549,223.19,341.56,94.733,77.176,32.153,8.9662,26.388,7.0019,18.614,1.6366,32.588,13.72,23.659,1.2953,18.955,2.2278,4.8233,2.3465,0.015278,0.83918,0.080728,53.726,43.564,62.525,53.926,26.692,60.539,22.338,37.925,38.512,48.795,45.74,39.916,21.17
646,0.27161,3650.1,4489.3,9.2844,26.877,41.989,2703.3,75.084,120.4,0.32063,80.159,49.676,2632.2,25.351,49.17,3099.1,23.37,65.539,224.45,341.5,94.674,77.474,32.153,8.9662,26.388,7.0019,18.614,1.6366,32.588,13.72,23.659,1.2953,18.955,2.2278,4.8233,2.3465,0.0073621,0.85098,0.11757,54.455,43.782,62.503,53.94,26.76,61.576,22.384,38.72,37.147,44.614,45.882,41.687,17.116
647,0.25499,3642.7,4494,9.4294,26.558,42.26,2705,74.865,120.4,0.32267,80.241,51.111,2634.2,26.282,47.741,3099.3,23.839,65.584,223.14,342.05,94.662,77.325,31.988,8.8938,26.653,6.8945,18.77,1.6433,32.85,13.757,24.08,1.3317,18.179,2.2717,4.8214,2.1888,0.0073621,0.85098,0.11757,54.455,43.782,62.538,54.44,25.185,60.796,22.537,39.127,41.368,41.306,45.989,41.417,16.001
648,0.25447,3630.7,4471.4,9.3963,27.034,42.327,2706.3,76.141,120.39,0.32932,80.323,51.904,2634.8,24.507,49.264,3101.7,23.11,65.587,223.59,341.91,94.719,77.238,31.988,8.8938,26.653,6.8945,18.77,1.6433,32.85,13.757,24.08,1.3317,18.179,2.2717,4.8214,2.1888,0.0073621,0.85098,0.11757,54.455,43.782,62.746,54.711,25.236,59.869,22.813,38.315,43.703,44.831,45.939,41.255,17.723
649,0.27251,3642.8,4477.5,9.2868,26.917,42.017,2704.1,75.268,120.39,0.33045,80.108,49.787,2633,25.553,50.631,3100.4,22.309,65.617,222.04,341.71,94.66,77.349,32.307,8.9846,26.626,6.9244,18.888,1.6384,32.635,13.908,23.663,1.3717,18.336,2.3003,4.8934,2.241,0.0073621,0.85098,0.11757,54.455,43.782,63.416,54.268,26.852,60.658,22.364,39.042,37.473,47.994,46.068,41.534,19.625
650,0.27183,3692,4505.6,9.3682,26.867,42.112,2702.2,74.731,120.41,0.33148,79.909,49.115,2631.1,24.601,50.904,3099.3,23.48,65.558,224.79,341.48,94.63,76.815,32.307,8.9846,26.626,6.9244,18.888,1.6384,32.635,13.908,23.663,1.3717,18.336,2.3003,4.8934,2.241,0.0073621,0.85098,0.11757,54.455,43.782,62.57,53.932,26.919,60.192,22.183,38.916,35.495,48.627,45.816,40.857,16.9
651,0.24227,3664.8,4486,9.2388,26.936,42.111,2701.5,74.979,120.4,0.347,79.905,49.64,2630.6,25.588,51.646,3097.5,22.936,65.503,222.49,341.87,94.786,77.028,32.49,8.9,26.295,6.8118,18.581,1.7154,32.904,13.702,24.118,1.3802,18.355,2.2716,4.8182,2.2002,0.0083434,0.83253,0.096752,53.639,43.609,62.75,53.867,23.842,64.895,22.483,41.068,37.042,50.342,46.337,41.043,18.195
652,0.24182,3653.6,4443.2,9.2835,26.507,42.139,2702.6,74.875,120.41,0.34739,80.022,49.025,2631.2,23.614,50.406,3098.7,23.314,65.476,226.97,341.82,94.662,77.487,32.49,8.9,26.295,6.8118,18.581,1.7154,32.904,13.702,24.118,1.3802,18.355,2.2716,4.8182,2.2002,0.0083434,0.83253,0.096752,53.639,43.609,62.943,54.38,23.885,59.924,22.341,41.02,35.231,47.475,46.075,41.356,17.264
653,0.22266,3687.9,4530.7,9.3254,27.019,42.393,2704.8,75.578,120.41,0.32229,80.318,50.182,2633.5,24.834,49.126,3101.8,23.339,65.516,226.41,341.16,94.605,77.612,32.288,8.9992,26.592,6.8376,18.505,1.6267,32.693,13.552,23.995,1.2558,18.808,2.2308,4.846,2.2654,0.0083434,0.83253,0.096752,53.639,43.609,63.353,54.094,21.851,60.188,21.98,38.547,38.635,44.511,46.257,41.245,17.175
654,0.22617,3687,4455.6,9.3926,27.012,42.077,2701.6,75.744,120.4,0.32175,80.136,50.435,2630.5,23.802,49.588,3100.5,22.487,65.596,226.85,341.04,94.623,77.278,32.288,8.9992,26.592,6.8376,18.505,1.6267,32.693,13.552,23.995,1.2558,18.808,2.2308,4.846,2.2654,0.0083434,0.83253,0.096752,53.639,43.609,63.369,54.993,21.506,58.898,21.983,38.613,39.379,45.58,46.346,41.185,19.222
655,0.23987,3710.7,4526.2,9.399,27.342,42.554,2701,74.807,120.39,0.30315,80.098,48.263,2629.7,26.45,49.321,3100.6,22.916,65.616,228.87,340.67,94.568,77.314,32.005,8.9541,26.28,6.9391,19.094,1.6401,33.161,13.748,24.235,1.4019,18.922,2.2952,4.8442,2.3805,0.0083434,0.83253,0.096752,53.639,43.609,62.79,54.373,23.589,60.089,21.921,36.581,32.987,44.961,46.296,41.037,18.209
656,0.23891,3696.2,4528.9,9.2671,27.176,42.603,2703,75.675,120.41,0.30429,80.186,50.245,2632.2,24.806,48.929,3101,22.906,65.603,223.88,341.18,94.511,77.479,32.005,8.9541,26.28,6.9391,19.094,1.6401,33.161,13.748,24.235,1.4019,18.922,2.2952,4.8442,2.3805,0.00060954,0.84986,0.1082,54.444,44.238,63.04,54.341,23.683,61.009,22.402,36.443,38.82,44.055,46.41,42.065,18.221
657,0.26571,3671.9,4473.2,9.4308,26.992,42.167,2701.3,74.743,120.37,0.32639,80.074,49.936,2629.9,25.501,49.704,3099,22.772,65.584,223.84,340.83,94.627,76.964,32.257,8.8981,26.622,6.8486,18.696,1.6373,32.63,13.729,24.26,1.2695,18.937,2.2694,4.9144,2.3848,0.00060954,0.84986,0.1082,54.444,44.238,62.56,53.559,26.517,61.283,22.106,38.72,37.913,45.849,46.342,40.604,18.58
658,0.26781,3662.2,4476.5,9.3224,27.009,41.847,2703,74.853,120.42,0.32474,80.174,50.354,2631.8,25.313,49.3,3099.7,23.856,65.551,224.97,341.05,94.729,77.524,32.257,8.8981,26.622,6.8486,18.696,1.6373,32.63,13.729,24.26,1.2695,18.937,2.2694,4.9144,2.3848,0.00060954,0.84986,0.1082,54.444,44.238,62.727,53.519,26.311,63.062,22.336,38.922,39.141,44.913,46.172,40.959,15.968
659,0.24354,3650.9,4526.8,9.2743,26.918,42.123,2703.9,74.568,120.43,0.32429,80.209,49.362,2632.5,25.561,50.513,3100.3,23.584,65.589,225.05,340.72,94.448,77.402,32.079,9.049,26.284,6.8996,19.353,1.6835,32.887,13.793,23.69,1.1998,18.805,2.2612,4.8991,2.2976,0.00060954,0.84986,0.1082,54.444,44.238,63.704,53.872,24.016,59.144,22.114,38.363,36.222,47.721,46.094,42.01,16.606
660,0.24497,3679.4,4538.6,9.3042,26.985,42.304,2703.6,74.857,120.37,0.32145,80.234,50.26,2632,25.842,50.804,3100.9,22.527,65.607,224.11,340.91,94.753,77.181,32.079,9.049,26.284,6.8996,19.353,1.6835,32.887,13.793,23.69,1.1998,18.805,2.2612,4.8991,2.2976,0.00060954,0.84986,0.1082,54.444,44.238,63.214,53.731,23.875,62.238,22.194,38.709,38.864,48.395,46.104,40.511,19.126
661,0.2615,3627.3,4468.3,9.1959,26.519,42.04,2704.4,74.498,120.41,0.32813,80.325,48.96,2633.3,26.054,50.056,3099.5,23.21,65.627,225.92,341.32,94.477,77.154,32.19,8.8869,26.443,7.1039,18.629,1.6727,33.087,13.928,23.96,1.2616,18.704,2.2467,4.8121,2.3449,0.033988,0.84483,0.096134,54.154,43.825,63.671,52.918,25.688,62.031,22.461,39.512,35.04,46.665,46.323,41.905,17.496
662,0.26078,3672.3,4496.5,9.2048,27.176,42.831,2700,75.652,120.36,0.33177,80.058,51.069,2628.1,24.114,49.997,3098.2,23.399,65.618,226.96,340.86,94.709,77.112,32.19,8.8869,26.443,7.1039,18.629,1.6727,33.087,13.928,23.96,1.2616,18.704,2.2467,4.8121,2.3449,0.033988,0.84483,0.096134,54.154,43.825,62.897,52.582,25.76,60.373,22.102,39.068,41.245,46.527,46.356,39.926,17.064
663,0.25001,3628.1,4547.2,9.2836,26.735,41.988,2702,74.91,120.41,0.34557,80.191,49.831,2631.9,26.672,51.892,3097.3,23.398,65.613,224.56,341.42,94.632,77.703,31.992,8.9813,26.767,7.052,19.162,1.6709,33,13.703,23.978,1.1617,19.086,2.2818,4.9822,2.2829,0.033988,0.84483,0.096134,54.154,43.825,61.75,53.716,24.809,60.877,22.16,41.036,37.603,50.914,46.697,41.932,17.023
664,0.25118,3588.5,4442.1,9.3542,27.061,42.163,2702.6,75.276,120.36,0.34414,80.261,50.841,2630.5,25.567,51.214,3100.2,24.034,65.64,228.01,340.99,94.841,77.42,31.992,8.9813,26.767,7.052,19.162,1.6709,33,13.703,23.978,1.1617,19.086,2.2818,4.9822,2.2829,0.033988,0.84483,0.096134,54.154,43.825,62.433,54.974,24.694,62.02,22.022,41.211,40.575,49.344,46.514,39.987,15.521
665,0.27329,3629.9,4474.5,9.4351,27.08,42.246,2705.3,75.776,120.42,0.32107,80.32,49.802,2634.7,24.316,47.49,3100.8,22.529,65.689,226.91,341.42,94.75,77.505,32.607,8.9324,26.598,6.8702,18.601,1.6967,32.805,13.873,24.278,1.1185,18.456,2.2927,4.9143,2.1824,0.033988,0.84483,0.096134,54.154,43.825,61.991,53.258,26.488,62.634,22.471,38.001,37.518,40.726,46.733,41.233,19.078
666,0.27089,3600.8,4446.5,9.3954,26.559,42.271,2706.1,74.676,120.37,0.32027,80.216,49.949,2634.3,23.452,49.843,3101.1,22.122,65.686,225.47,341.73,94.708,77.295,32.607,8.9324,26.598,6.8702,18.601,1.6967,32.805,13.873,24.278,1.1185,18.456,2.2927,4.9143,2.1824,-0.016152,0.84143,0.10024,53.949,43.483,62.491,53.593,26.724,60.43,22.208,38.099,37.95,46.172,46.876,39.691,20.06
667,0.21126,3628.1,4514.9,9.3171,26.818,42.57,2703.6,74.792,120.41,0.33779,80.013,48.948,2633.4,26.03,49.396,3101.3,22.932,65.658,227.05,341.64,94.876,77.336,32.445,9.0179,25.989,6.7293,19.137,1.7152,33.375,13.859,23.762,1.2395,19.072,2.2126,4.8109,2.3549,-0.016152,0.84143,0.10024,53.949,43.483,63.541,54.133,20.667,61.391,22.24,40.458,35.003,45.136,46.813,41.069,18.143
668,0.20818,3653.3,4478.3,9.2793,27.002,42.113,2703.9,75.118,120.41,0.34059,79.988,49.797,2632.3,26.916,49.335,3100.1,23.467,65.629,228.38,341.86,94.668,77.348,32.445,9.0179,25.989,6.7293,19.137,1.7152,33.375,13.859,23.762,1.2395,19.072,2.2126,4.8109,2.3549,-0.016152,0.84143,0.10024,53.949,43.483,63.108,54.571,20.969,62.536,22.072,40.117,37.503,44.995,46.774,41.335,16.881
669,0.22124,3675.8,4461.1,9.3402,26.873,42.711,2704.4,74.636,120.4,0.34119,80.129,50.82,2633.1,23.165,51.566,3100.7,23.816,65.611,228.99,341.49,94.73,77.523,32.811,9.0073,26.163,6.6974,18.809,1.6711,32.599,13.916,24.133,1.2537,18.041,2.2646,4.8741,2.1933,-0.016152,0.84143,0.10024,53.949,43.483,64.035,53.446,22.06,62.665,22.267,39.725,40.512,50.158,46.801,41.152,16.039
